OTSIKKO,VM.,AJETTU,HINTA,URL
"Audi A4 Avant Business Sport 1,8 TFSI 88 kW S Line *** ...",2014,182000,13990,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 *TEHOKAS* Avant 2,0 TFSI 155 quattro 30v S tronic. ...",2010,183000,14190,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan 1,8 TFSI 88 Busin+ (VM12)",2011,110000,14500,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant 1,8 TFSI 88 kW multitronic Pro Businesss Plu",2011,100385,14500,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Audi A4 2.0 TFSI 132kW Sedan quattro *VÄHÄN AJETTU* - ...,2011,108000,14700,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,8 TFSI 125",2013,146000,14800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,8 TFSI 125 kW *** J. kotiintoimitus",2013,159000,14880,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,8 TFSI 125 kW",2012,114000,15490,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,8 TFSI 125 kW multitronic ** ...",2013,147000,15800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,8 TFSI 125 kW multitronic",2012,125000,15800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,8 TFSI 88 kW multitronic S-LINE ** ...",2013,136000,16400,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,8 TFSI 125 kW multitronic",2012,105000,16400,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan 1,8 TFSI quattro Business //SPECIAL-KORKOTARJO...",2011,104865,16880,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Black Edit 1,8 TFSI 125 multitron",2013,135000,16900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,8 TFSI 125 kW quattro ** Suomi-auto...",2013,153000,16900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,8 TFSI 125 kW multitronic ** ...",2013,140000,16900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,8 TFSI 125 kW multitronic *** ...",2013,91000,16900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 2,0 TFSI 155 kW quattro S tronic",2013,181000,16900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,8 TFSI 125 kW multitronic ...",2013,114000,16980,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant 1,8 TFSI 88 kW multitronic Pro Businesss Plus ...",2012,100000,16990,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 ALLROAD Busin 2,0 TFSI quattro S tronic (MY13), ...",2013,226000,16990,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business Alpine Pro 2,0 TFSI Flex fuel 132 kW ...",2013,148000,17700,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Bsn 2,0 TFSI 155 kW quattro S tronic *Webasto",2012,92000,17900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Pro Business 1,8 TFSI 88 kW multitronic - ...",2013,88000,17900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,8 TFSI 125 kW multitronic ** ...",2013,125545,17900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Audi A4 Allroad 2.0 TFSi Quattro Tiptronic,2010,117000,17990,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Land of quattro Edition 2,0 TFSI 165 kW ...",2014,186000,18800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Black Edition 1,8 TFSI / Sporttipenkit / ...",2013,123000,18800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant 2,0 TFSI quattro S tronic S line Business ...",2012,124000,18900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Black Edition 1,8 TFSI 125 kW multitronic",2012,161502,18900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 allroad quattro 2,0 TFSI quattro S tronic-autom. ...",2012,153000,18950,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 *VARATTU*KOTIINTOIMITUS* Sedan S-Line 1,8 TFSI 125 ...",2015,112000,18990,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan LE 2,0 TFSI 155 kW quattro S tronic S-LINE ...",2012,154000,19890,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Land of quattro Edition 1,8 TFSI 125 kW ...",2015,147000,19900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 2,0 TFSI 155 kW quattro S tronic *** ...",2012,135000,20600,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan 2,0 TFSI 165 kW quattro / S-Line / Xenon / ...",2014,120000,20800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business Alpine Pro 2,0 TFSI 155 kW quattro S ...",2013,97000,20890,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,4 TFSI 110 kW S tronic / LED / ...",2017,171000,20890,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business Sport 2,0 TFSI 180hv quattro NAVI ...",2013,139000,20890,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 2,0 TFSI 155 kW quattro S tronic ...",2012,127000,20900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 allroad quattro 2,0 TFSI quattro S tronic - Xenon - ...",2013,122000,20900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business Sport 2,0 TFSI 155kW quattro S ...",2013,53000,20900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business Sport 2,0 TFSI 140 kW S tronic ** ...",2016,192000,21800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Pro Business Sport 1,4 TFSI 110 kW S tronic - ...",2018,151000,21850,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan 2,0 TFSI 165 kW quattro S tronic S line ** ...",2014,117000,21900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 allroad quattro Land of quattro Edition 2,0 TFSI ...",2014,182000,21900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Pro Business Sport 1,4 TFSI 110 kW S tronic",2017,150400,22490,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,4 TFSI 110 kW S tronic *PA-lämmitin...",2016,130000,22500,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Busin Sport 1,8 TFSI 88 A / Xenon-ajovalot / ...",2015,55000,22600,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Audi A4 Sedan Business 1.4 TFSI 110kW S tronic,2016,146000,22800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Audi A4 Sedan S line Business 2.0 TFSI 165kW quattro S ...,2013,86000,22800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 allroad quattro 2,0 TFSI quattro S tronic Bi-Xenon, ...",2013,93000,22800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Audi A4 Avant Business 1.4 TFSI 110 kW S tronic,2017,120000,22900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,4 TFSI 110 / Vetokoukku / ...",2017,99000,22900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,4 TFSI 110 kW S tronic",2017,122000,22900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business Sport Plus 1,8 TFSI 125 kW multitroni...",2015,62000,22900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business Sport 1,4 TFSI 110 kW S tronic, ...",2017,113000,23600,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,4 TFSI 110 kW *** J. autoturva ...",2016,97000,23600,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Land of quattro Edition 1,8 TFSI 125 kW quat",2014,64000,23800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,4 TFSI 110 kW",2016,75000,23800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Audi A4 Sedan Business 1.4 TFSI 110kW S tronic,2017,96000,23890,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business Sport 2,0 TFSI 140 kW S tronic - ...",2016,143000,23890,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Pro Business 1,4 TFSI 110 kW S tronic",2017,86000,23900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business Sport 2,0 TFSI 140 S tron HIENO / ...",2016,146000,23900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant LOQ Edition 2,0 TFSI 165 kW quattro S tronic ...",2014,136800,23900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Land of quattro Edition 2,0 TFSI 165 kW quat",2014,108000,23900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,4 TFSI 110 kW Aut. Suomi-auto!",2016,66000,23900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business Sport 2,0 TFSI 140 kW ** 1-om ...",2016,130000,23900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 2,0 TFSI 140 kW S tronic *1-OMISTAJA,...",2016,137000,23990,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,4 TFSI S tronic / SUOMI-AUTO / ...",2016,60000,24300,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 1,4 TFSI 110 kW S tronic / Bluetooth ...",2017,68000,24450,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business Sport Summer Edition 1,4 TFSI 110 kW ...",2017,108000,24450,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business Sport 1,4 TFSI 110kW S tronic *** ...",2016,74000,24490,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business Sport 2,0 TFSI 165 kW quattro S ...",2014,124000,24800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,4 TFSI 110 kW S tronic | - ...",2016,94500,24800,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Land of quattro Edition 2,0 TFSI 165 kW ...",2014,95000,24890,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Business 2,0 TFSI 140 kW S tronic / Xenon / ...",2017,116000,24890,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,4 TFSI 110 kW S tronic",2017,78000,24900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Sedan Land of quattro Edition 2,0 TFSI 165 kW ...",2014,86000,24900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business Sport 2,0 TFSI 165 kW quattro S tro",2015,115000,24900,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 ALLROAD Business Sport 2,0 TFSI 165 Q S tronic ...",2015,169000,25300,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 ALLROAD Land of quattro Edition 2,0 TFSI 165 kW ...",2014,134000,25400,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Audi A4 Avant Business 1,4 TFSI 110 kW S tronic *** J. ...",2016,100000,25490,https://www.autotalli.com/vaihtoautot/listaa/audi/a4/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Nissan Micra 5d Visia 1,2, 2x HYVÄT RENGAS SARJAT, LOHKO + ...",2011,196000,3300,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Nissan Micra 5d Visia 1,2 80hv 5 M/T",2011,121000,4850,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Nissan Micra Visia 1.2 80 5-ovinen,2012,105000,5890,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Nissan Micra 5d Visia 1,2 80 hp 5 M/T",2011,95000,6290,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Nissan Micra 80 Acenta 5M/T Parking Pack ** Juuri saapunut ...,2014,113000,6400,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Nissan Micra 80 Visia 5M/T TPMS E6 *** Halpa rahoitus 0,99%",2016,111000,6490,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Nissan Micra 80 Visia TPMS,2015,90000,6600,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Nissan Micra 1.2 80 Visia 5d - Taloudellinen ja luotettava ...,2015,100700,6790,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Nissan Micra 1,2L Visia 5MT",2014,83000,6950,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Nissan Micra 1,2L Visia 5MT",2014,62000,6970,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
"Nissan Micra ELLE 1,2 80hp 5M/T",2013,112000,7370,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
Nissan Micra 80 Acenta 5M/T TPMS / Vakionopeudensäädin / ...,2015,66000,7400,https://www.autotalli.com/vaihtoautot/listaa/nissan/micra/polttoaine/bensiini/vuosimalli_min/2010/max_osumia/100/jarjestys/current_price:asc
